marca,modelo,km,potencia,fecha_registro,tipo_gasolina,color,tipo_coche,volante_regulable,aire_acondicionado,camara_trasera,asientos_traseros_plegables,elevalunas_electrico,bluetooth,gps,alerta_lim_velocidad,precio,fecha_venta
BMW,320,166543.0,120.0,,diesel,,sedan,True,True,False,,False,False,True,True,13600.0,2018-03-01
,320,137818.0,120.0,2012-10-01,diesel,grey,sedan,False,True,False,,False,False,True,,12400.0,2018-03-01
BMW,520,394135.0,135.0,2012-05-01,diesel,black,sedan,True,,False,,True,False,True,True,14000.0,2018-03-01
BMW,316,105175.0,87.0,,diesel,brown,sedan,True,True,False,,True,False,True,False,12400.0,2018-04-01
BMW,316,112244.0,85.0,,diesel,,sedan,True,,False,,False,False,True,False,10900.0,2018-03-01
BMW,520,101599.0,135.0,,diesel,grey,sedan,True,True,False,False,True,,True,False,21100.0,2018-03-01
,316,292964.0,85.0,,diesel,grey,sedan,True,False,False,,False,False,True,False,9500.0,2018-03-01
BMW,320,67526.0,120.0,2015-12-01,diesel,black,sedan,True,True,False,False,False,False,True,True,19000.0,2018-03-01
BMW,520,125783.0,135.0,2012-12-01,diesel,grey,sedan,True,True,True,,False,False,True,,14900.0,2018-03-01
,525,215427.0,150.0,2011-04-01,diesel,black,sedan,True,True,False,False,False,False,True,False,14500.0,2018-04-01
BMW,320,175031.0,135.0,,petrol,brown,sedan,False,True,False,False,True,False,True,True,12700.0,2018-04-01
BMW,320,159143.0,120.0,,diesel,,,True,True,False,,True,,True,True,14500.0,2018-04-01
BMW,316,118066.0,85.0,2013-09-01,diesel,brown,,False,False,False,False,False,False,True,False,10000.0,2018-04-01
BMW,320,129572.0,135.0,2014-02-01,diesel,black,sedan,True,True,False,,True,True,True,False,20000.0,2018-04-01
BMW,320,223391.0,120.0,,diesel,blue,sedan,True,True,False,,True,False,True,False,6000.0,2018-04-01
BMW,ActiveHybrid 5,94374.0,225.0,2012-05-01,hybrid_petrol,brown,sedan,True,True,False,False,True,True,True,True,21100.0,2018-04-01
BMW,M550,158618.0,280.0,,diesel,blue,sedan,True,True,False,True,False,True,True,True,38700.0,2018-04-01
,320,150163.0,135.0,,diesel,black,sedan,False,False,False,,True,False,True,True,15500.0,2018-04-01
BMW,520,179377.0,120.0,,diesel,grey,,True,True,False,False,False,False,True,False,13600.0,2018-08-01
,320,134590.0,127.0,2013-07-01,petrol,,sedan,True,True,False,False,True,True,True,False,6000.0,2018-04-01
BMW,530,74955.0,190.0,2014-04-01,diesel,white,sedan,True,True,True,,True,True,True,True,29600.0,2018-04-01
BMW,535,73267.0,225.0,,petrol,blue,sedan,True,True,True,True,False,False,True,True,30000.0,2018-04-01
BMW,320,137483.0,120.0,2014-02-01,diesel,black,sedan,True,True,False,,False,False,True,False,12700.0,2018-04-01
BMW,740,109285.0,225.0,,diesel,grey,sedan,True,True,True,,True,False,True,True,29400.0,2018-04-01
BMW,520,152547.0,135.0,,diesel,brown,sedan,False,True,False,,True,False,True,True,20500.0,2018-04-01
,520,173827.0,120.0,,diesel,black,sedan,True,True,False,False,False,False,True,False,6300.0,2018-04-01
BMW,520,129180.0,135.0,,diesel,grey,sedan,True,True,False,False,True,False,True,,19300.0,2018-04-01
,318,186677.0,105.0,2008-03-01,diesel,blue,sedan,False,,False,,False,False,True,,3100.0,2018-04-01
,640 Gran Coupé,-64.0,230.0,,diesel,black,sedan,True,True,False,,False,False,True,True,75000.0,2018-04-01
BMW,316,168104.0,85.0,,diesel,blue,,False,True,False,,True,False,True,False,12500.0,2018-04-01
BMW,730,119345.0,190.0,2013-03-01,diesel,black,sedan,True,True,False,,True,False,True,True,27100.0,2018-04-01
BMW,518,142525.0,105.0,,diesel,blue,sedan,False,,False,,True,False,True,,18400.0,2018-04-01
BMW,520,42191.0,135.0,,diesel,,,True,True,False,,True,False,True,True,21400.0,2018-04-01
BMW,740,294359.0,225.0,,diesel,black,,True,True,True,,True,False,True,,18200.0,2018-04-01
BMW,M3,33670.0,317.0,2014-03-01,petrol,blue,sedan,True,True,False,,False,True,True,True,51200.0,2018-04-01
BMW,318,188829.0,100.0,,diesel,blue,sedan,True,True,False,,False,False,True,False,8900.0,2018-04-01
BMW,525,191344.0,160.0,,diesel,black,sedan,True,True,False,,False,True,True,True,23600.0,2018-04-01
BMW,528,30481.0,190.0,2010-05-01,petrol,grey,sedan,True,True,False,False,True,False,True,True,20000.0,2018-04-01
BMW,316,61950.0,85.0,,diesel,silver,sedan,False,False,True,False,False,False,True,,7100.0,2018-07-01
,316,199158.0,85.0,,diesel,grey,sedan,False,True,False,False,False,False,True,False,10800.0,2018-04-01
BMW,320,184520.0,120.0,2012-10-01,diesel,black,,True,True,True,False,True,False,True,False,13100.0,2018-04-01
BMW,318 Gran Turismo,125505.0,105.0,2014-06-01,diesel,beige,,False,,False,,False,False,True,True,17300.0,2018-04-01
BMW,530,135432.0,190.0,,diesel,grey,sedan,True,True,False,True,True,,True,True,27400.0,2018-04-01
BMW,528,149084.0,183.0,2013-07-01,petrol,black,,True,True,True,,True,False,True,,21200.0,2018-04-01
,520,80063.0,135.0,2014-02-01,diesel,silver,sedan,True,True,False,True,True,False,True,True,24800.0,2018-04-01
BMW,316,149045.0,85.0,,diesel,brown,sedan,True,True,False,,False,False,True,False,10900.0,2018-07-01
BMW,318,141080.0,100.0,2013-03-01,diesel,blue,sedan,False,True,False,,False,True,True,True,12600.0,2018-04-01
BMW,535,160934.0,233.0,,diesel,black,,False,True,True,,True,True,True,True,22000.0,2018-04-01
BMW,530,128807.0,190.0,2013-09-01,diesel,silver,sedan,True,True,True,,False,,True,True,27300.0,2018-04-01
BMW,316,138024.0,85.0,,diesel,grey,,True,False,False,,False,False,True,False,8000.0,2018-04-01
BMW,525,229470.0,145.0,2009-08-01,diesel,blue,sedan,True,True,True,False,True,,True,,11400.0,2018-04-01
BMW,520,151437.0,120.0,2013-11-01,diesel,black,sedan,True,True,False,,True,False,True,True,19300.0,2018-04-01
BMW,320,147114.0,120.0,2012-06-01,diesel,brown,sedan,True,,False,False,False,,True,False,12300.0,2018-04-01
BMW,318,161956.0,105.0,,diesel,white,sedan,False,True,False,,False,True,True,,14100.0,2018-04-01
,318,102758.0,105.0,,diesel,blue,sedan,False,False,False,,False,False,False,False,13400.0,2018-04-01
BMW,316,110531.0,85.0,,diesel,grey,sedan,False,,False,,False,False,True,False,10900.0,2018-04-01
BMW,530,154391.0,190.0,2014-02-01,diesel,black,sedan,True,True,False,False,True,True,True,True,22400.0,2018-04-01
BMW,318,105046.0,100.0,,diesel,grey,sedan,False,True,False,False,False,False,True,False,4900.0,2018-04-01
BMW,535,153039.0,230.0,2012-03-01,diesel,,,True,,False,True,True,False,True,,23000.0,2018-04-01
BMW,520,176727.0,135.0,2013-07-01,diesel,blue,,True,True,False,False,True,True,True,True,19700.0,2018-04-01
,525,95874.0,160.0,2014-01-01,diesel,beige,,True,True,False,,True,True,True,True,28000.0,2018-04-01
BMW,320,339716.0,135.0,,diesel,black,sedan,False,,False,False,True,,True,True,6000.0,2018-04-01
BMW,320,103330.0,120.0,,diesel,black,sedan,True,True,False,False,True,False,True,,13000.0,2018-04-01
BMW,320,159329.0,135.0,2012-06-01,petrol,white,sedan,False,,False,,True,,True,True,10100.0,2018-04-01
BMW,520,173335.0,120.0,,diesel,,sedan,True,True,False,,False,False,True,False,13900.0,2018-04-01
BMW,525,115505.0,160.0,,diesel,grey,,False,True,False,,True,True,True,True,18200.0,2018-04-01
BMW,118,117408.0,105.0,2011-12-01,diesel,blue,,False,False,False,,False,False,True,False,8200.0,2018-04-01
BMW,530,167036.0,190.0,,diesel,,sedan,True,True,True,,True,,True,True,24400.0,2018-04-01
,530,111435.0,190.0,2014-02-01,diesel,grey,,True,True,False,False,True,False,True,True,20500.0,2018-04-01
BMW,520,119364.0,120.0,,diesel,grey,sedan,True,True,False,False,False,False,True,False,12500.0,2018-04-01
,520,174716.0,120.0,,diesel,black,sedan,True,True,False,,False,False,True,False,6600.0,2018-04-01
,520,146162.0,120.0,,diesel,grey,sedan,True,True,True,,True,False,True,True,19200.0,2018-04-01
BMW,316,107325.0,85.0,2014-01-01,diesel,white,,False,True,False,False,False,False,True,True,13400.0,2018-04-01
BMW,318,195356.0,85.0,,diesel,silver,,True,False,False,False,False,False,True,False,2600.0,2018-04-01
BMW,520,208035.0,120.0,2009-09-01,petrol,,sedan,True,True,False,,True,False,True,False,5600.0,2018-04-01
BMW,518,82233.0,100.0,,diesel,black,,True,True,False,,True,False,True,True,20400.0,2018-04-01
BMW,530,190649.0,190.0,2012-12-01,diesel,brown,,True,True,False,True,True,False,True,True,18100.0,2018-04-01
,520,130900.0,120.0,,diesel,grey,sedan,True,True,True,False,True,False,True,,17400.0,2018-04-01
,640 Gran Coupé,157271.0,230.0,2013-01-01,diesel,black,,True,True,True,False,True,False,True,True,34600.0,2018-04-01
,525,215671.0,155.0,2012-10-01,diesel,silver,,True,True,False,,True,True,True,,19200.0,2018-04-01
BMW,318,122196.0,105.0,,diesel,blue,sedan,False,True,False,False,False,False,True,False,12500.0,2018-04-01
BMW,318,110835.0,105.0,,diesel,grey,sedan,False,False,False,False,False,False,True,False,9500.0,2018-04-01
,730,73708.0,190.0,2013-09-01,diesel,blue,sedan,True,True,False,,False,False,True,True,19200.0,2018-04-01
BMW,316,168222.0,85.0,2012-06-01,diesel,brown,,False,True,False,,False,False,True,False,11100.0,2018-04-01
BMW,730,212200.0,190.0,2012-10-01,diesel,blue,sedan,True,,True,,False,False,True,True,25700.0,2018-04-01
,320,166945.0,120.0,,diesel,grey,,False,True,False,,True,False,True,False,15600.0,2018-04-01
,730,195374.0,180.0,,diesel,grey,,True,True,True,False,True,False,True,True,15100.0,2018-04-01
BMW,518,198559.0,100.0,,diesel,black,sedan,True,True,False,,True,False,True,,15600.0,2018-04-01
BMW,525,5117.0,160.0,2016-05-01,diesel,blue,sedan,True,True,True,False,True,True,True,True,34900.0,2018-04-01
BMW,320,167593.0,135.0,2012-11-01,diesel,black,,False,True,False,,True,True,True,False,13100.0,2018-04-01
BMW,118,112490.0,105.0,2012-03-01,diesel,,sedan,False,True,False,False,True,True,True,False,12100.0,2018-04-01
BMW,525,110020.0,150.0,2010-03-01,diesel,grey,sedan,True,True,True,,True,False,True,True,16700.0,2018-04-01
BMW,530,160072.0,190.0,2014-03-01,diesel,black,sedan,False,True,True,,True,True,True,True,27300.0,2018-04-01
BMW,316,189503.0,85.0,2012-05-01,diesel,,,False,True,False,,False,False,True,True,12800.0,2018-04-01
,520,165288.0,120.0,2013-04-01,diesel,grey,sedan,True,True,False,False,False,,True,,14200.0,2018-04-01
BMW,116,137052.0,85.0,,petrol,black,sedan,False,,False,False,False,,True,False,3800.0,2018-04-01
BMW,320,99533.0,120.0,2012-04-01,diesel,grey,sedan,True,True,False,,False,,True,,15100.0,2018-04-01
BMW,320 Gran Turismo,181264.0,135.0,,diesel,black,sedan,False,True,False,,True,False,True,False,15400.0,2018-04-01
BMW,320,129745.0,120.0,,diesel,black,sedan,False,True,False,,True,False,True,True,15400.0,2018-04-01
BMW,316,126875.0,85.0,2013-09-01,diesel,grey,sedan,False,False,False,,False,False,True,False,10500.0,2018-04-01
BMW,518,157922.0,100.0,2013-12-01,diesel,black,sedan,True,,True,,True,False,True,True,19400.0,2018-04-01
BMW,730,101096.0,180.0,2011-09-01,diesel,grey,sedan,True,True,True,False,True,False,True,True,23900.0,2018-04-01
BMW,520,70265.0,135.0,,diesel,blue,,False,True,False,,True,True,True,True,28600.0,2018-04-01
BMW,320,84673.0,120.0,2012-10-01,diesel,blue,sedan,False,False,False,,False,False,False,False,11900.0,2018-04-01
,320,191723.0,120.0,,diesel,black,sedan,True,True,False,,False,True,True,,13000.0,2018-04-01
BMW,518,112576.0,110.0,2015-03-01,diesel,grey,,True,True,True,False,True,False,True,True,20300.0,2018-04-01
BMW,330,72605.0,190.0,2015-03-01,diesel,white,sedan,False,True,True,,True,True,True,True,25700.0,2018-04-01
BMW,420,80142.0,135.0,,diesel,blue,sedan,False,True,False,,True,True,True,False,28100.0,2018-04-01
BMW,320,105054.0,120.0,2013-03-01,diesel,,,False,True,False,,False,False,True,,11300.0,2018-04-01
BMW,320,69007.0,135.0,,diesel,black,,True,,False,,True,False,True,True,20500.0,2018-04-01
BMW,318,138592.0,105.0,2012-10-01,diesel,black,sedan,False,True,False,,False,False,True,False,13000.0,2018-04-01
BMW,520,208244.0,120.0,2011-05-01,diesel,grey,sedan,True,True,False,False,False,False,True,True,15600.0,2018-04-01
,535,195470.0,230.0,2013-08-01,diesel,black,sedan,True,True,True,True,True,,True,True,26800.0,2018-04-01
BMW,520,131933.0,135.0,,diesel,black,sedan,True,True,False,,True,True,True,True,17700.0,2018-04-01
BMW,320,196639.0,120.0,,diesel,silver,sedan,True,True,True,,True,False,True,True,7300.0,2018-04-01
BMW,318,162500.0,100.0,,diesel,blue,,True,True,False,False,False,False,True,True,13600.0,2018-04-01
BMW,318,169930.0,105.0,2013-11-01,diesel,red,sedan,False,True,True,False,False,True,True,False,11200.0,2018-04-01
BMW,318,98734.0,105.0,2013-10-01,diesel,silver,,False,True,False,False,True,,True,,19600.0,2018-04-01
BMW,316,156943.0,85.0,2013-04-01,diesel,silver,sedan,False,True,False,,False,False,True,False,12500.0,2018-04-01
BMW,520,142975.0,120.0,,diesel,grey,sedan,True,True,False,False,False,False,True,True,14900.0,2018-04-01
BMW,316,178973.0,85.0,,diesel,grey,sedan,False,True,False,,False,,True,False,11100.0,2018-04-01
,520,181236.0,120.0,2012-03-01,diesel,brown,sedan,False,True,False,,False,False,True,,12800.0,2018-04-01
,316,179090.0,85.0,,diesel,white,sedan,True,True,False,,False,False,True,False,10900.0,2018-04-01
BMW,530,91865.0,190.0,,diesel,grey,,True,True,True,,True,False,True,True,25000.0,2018-04-01
,320,122543.0,120.0,2012-03-01,diesel,grey,sedan,True,,False,,False,False,True,False,12700.0,2018-04-01
BMW,318,125758.0,105.0,2014-03-01,diesel,white,,False,False,False,,False,,False,,12500.0,2018-04-01
BMW,318,157064.0,100.0,,diesel,grey,sedan,False,True,False,,False,,True,True,13200.0,2018-09-01
BMW,520,158050.0,120.0,2012-06-01,diesel,black,,True,True,False,,False,False,True,True,14200.0,2018-04-01
BMW,525,143924.0,160.0,2014-06-01,diesel,black,,True,,False,,True,True,True,True,23400.0,2018-04-01
BMW,318,113999.0,100.0,,diesel,brown,,False,True,False,,False,,True,False,12500.0,2018-04-01
BMW,318,103673.0,100.0,2012-10-01,diesel,black,sedan,True,True,False,,False,False,True,,13700.0,2018-04-01
BMW,320,116489.0,120.0,,diesel,blue,,False,True,False,False,True,True,True,True,20200.0,2018-04-01
BMW,318,222055.0,90.0,2006-11-01,diesel,black,sedan,True,True,False,,False,False,True,False,4900.0,2018-04-01
BMW,320,158909.0,120.0,,diesel,blue,sedan,False,True,False,False,True,False,True,True,12400.0,2018-04-01
BMW,320,219037.0,120.0,2013-10-01,diesel,grey,sedan,False,,False,,True,True,True,True,12700.0,2018-04-01
BMW,530,91246.0,190.0,2012-10-01,diesel,grey,sedan,True,True,True,,True,True,True,True,26100.0,2018-04-01
BMW,525,145255.0,155.0,2012-02-01,diesel,black,,True,True,True,True,True,False,True,True,19400.0,2018-04-01
BMW,520,226021.0,120.0,,diesel,grey,,True,,False,,True,False,True,False,10200.0,2018-04-01
,530,120191.0,190.0,2014-07-01,diesel,white,sedan,False,True,False,True,True,True,True,True,21100.0,2018-04-01
BMW,320,208310.0,120.0,,diesel,red,sedan,False,True,False,False,False,False,True,True,12100.0,2018-04-01
BMW,520,135453.0,110.0,2007-04-01,diesel,blue,,True,True,False,,False,,True,True,7200.0,2018-04-01
BMW,520,41847.0,135.0,2014-02-01,diesel,black,,True,True,False,,True,,True,True,24900.0,2018-04-01
BMW,525,153074.0,160.0,2012-07-01,diesel,black,,False,True,False,,False,False,True,True,14400.0,2018-04-01
BMW,525,184808.0,120.0,,diesel,silver,sedan,True,False,False,,False,False,True,,2400.0,2018-04-01
BMW,520,217788.0,120.0,,diesel,silver,,True,True,False,,False,False,True,True,9400.0,2018-04-01
BMW,730,88913.0,190.0,2015-02-01,diesel,black,sedan,True,True,True,,True,False,True,True,40700.0,2018-04-01
,730,88434.0,190.0,,diesel,black,sedan,True,True,True,,True,,True,True,39900.0,2018-04-01
BMW,420 Gran Coupé,118089.0,135.0,,diesel,white,sedan,False,True,False,False,True,True,True,True,24000.0,2018-04-01
BMW,320,161365.0,135.0,,petrol,red,sedan,False,False,False,,False,,False,True,11900.0,2018-04-01
BMW,316,153657.0,85.0,2012-11-01,diesel,brown,sedan,False,True,False,,False,False,True,False,9500.0,2018-04-01
BMW,520,202696.0,130.0,2010-02-01,diesel,black,sedan,False,,False,,True,,True,True,9900.0,2018-04-01
BMW,320,185354.0,120.0,2013-08-01,diesel,black,,True,True,False,,False,False,True,False,12300.0,2018-04-01
BMW,318,98097.0,85.0,1994-01-01,petrol,blue,sedan,True,False,False,False,False,False,True,True,400.0,2018-04-01
BMW,525,129698.0,160.0,2013-04-01,diesel,grey,sedan,True,True,False,,True,True,True,True,21300.0,2018-04-01
BMW,520,222122.0,120.0,,diesel,silver,,True,True,False,,False,False,True,False,4900.0,2018-05-01
BMW,318,170946.0,100.0,,diesel,brown,sedan,False,True,False,,False,False,True,False,11400.0,2018-05-01
BMW,520,118838.0,135.0,2013-07-01,diesel,white,,True,True,False,,True,True,True,True,20700.0,2018-05-01
BMW,525,198935.0,160.0,2012-11-01,diesel,grey,sedan,False,True,False,,True,False,True,True,14900.0,2018-05-01
,320,111890.0,120.0,,diesel,brown,,True,True,False,False,False,False,True,False,13300.0,2018-05-01
BMW,740,42655.0,235.0,,diesel,grey,,True,True,True,True,False,False,True,,65400.0,2018-05-01
BMW,740,109904.0,225.0,,diesel,grey,sedan,True,,True,,True,False,True,True,30600.0,2018-05-01
BMW,316,160210.0,85.0,,diesel,brown,sedan,True,True,False,,False,False,True,False,11800.0,2018-08-01
BMW,320,100790.0,135.0,,diesel,white,sedan,False,True,True,False,False,False,True,,16200.0,2018-06-01
BMW,520,104371.0,120.0,,diesel,blue,,True,True,True,False,False,False,True,False,11800.0,2018-05-01
BMW,525,161735.0,160.0,,diesel,,sedan,False,True,False,,True,False,True,True,19800.0,2018-05-01
BMW,525,132378.0,155.0,,diesel,grey,sedan,True,True,False,,False,False,True,False,15600.0,2018-05-01
BMW,318 Gran Turismo,170733.0,105.0,2014-03-01,diesel,,sedan,False,True,False,False,False,,True,True,16100.0,2018-05-01
BMW,520,93090.0,120.0,2015-03-01,diesel,grey,,True,True,False,False,True,True,True,False,17300.0,2018-05-01
,530,178112.0,170.0,2001-02-01,petrol,silver,sedan,True,,True,,False,False,True,True,1400.0,2018-05-01
BMW,318,143533.0,100.0,,diesel,brown,sedan,True,True,False,,True,True,True,False,12600.0,2018-05-01
BMW,530,153535.0,190.0,,diesel,black,sedan,True,True,True,,True,True,True,True,23900.0,2018-05-01
,530,56496.0,190.0,2015-04-01,diesel,grey,sedan,True,True,True,,True,False,True,True,31500.0,2018-05-01
BMW,520,165041.0,135.0,,diesel,black,sedan,True,True,False,False,True,True,True,True,19200.0,2018-05-01
BMW,M550,115979.0,280.0,,diesel,silver,sedan,True,,True,,True,,True,True,36900.0,2018-05-01
BMW,320,97979.0,135.0,,diesel,grey,sedan,False,False,False,False,False,False,True,False,14500.0,2018-05-01
BMW,530,160830.0,190.0,,diesel,black,sedan,True,True,False,False,False,True,True,True,22600.0,2018-05-01
,318,171328.0,100.0,,diesel,black,,True,False,False,False,False,,True,False,10200.0,2018-05-01
BMW,520,123820.0,135.0,,diesel,black,,False,True,False,False,True,False,True,True,20800.0,2018-05-01
BMW,530,218003.0,155.0,2004-02-01,diesel,black,sedan,True,True,False,,True,,True,,5100.0,2018-05-01
BMW,316,105551.0,85.0,,diesel,brown,sedan,True,True,True,,False,,True,False,10800.0,2018-05-01
BMW,320,245989.0,120.0,2006-04-01,diesel,black,sedan,False,True,False,False,False,False,True,False,5000.0,2018-05-01
BMW,520,205835.0,120.0,,diesel,grey,,True,True,False,,False,False,True,,13600.0,2018-05-01
BMW,M3,39250.0,317.0,2015-11-01,petrol,black,sedan,True,True,False,,False,True,True,True,52400.0,2018-05-01
BMW,320,151015.0,135.0,,diesel,grey,,True,True,False,,True,False,True,True,19300.0,2018-05-01
,520,212590.0,120.0,2010-08-01,diesel,grey,sedan,True,True,True,,False,False,True,True,13200.0,2018-05-01
,M550,143031.0,280.0,2014-03-01,diesel,,,True,True,True,,True,True,True,True,38000.0,2018-05-01
BMW,530,119888.0,190.0,,diesel,grey,,True,True,False,,True,True,True,True,26700.0,2018-05-01
